experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,19,Premium Expansion,4,Team 06,Low-cost volume,Premium Quality,404.77,404.77,263,244,244,242,162,0,53,37067.36,27685.57,9381.79,58427.76,14000.0,0.5286,141.77,0.3502,0.005,54.45,67.78,360,118,1500.0,1500.0,0,0,,308.0,6088.4,FALSE,18.29,"Portfolio forecast WAPE was 35.02% against realized demand. Lost 162 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing."
calibrated,19,Premium Expansion,5,Team 01,Cash conservative,Premium Quality,436.45,436.45,84,124,124,122,314,0,5,21660.72,11420.12,10240.6,78733.41,0.0,0.2764,352.45,0.8075,0.005,27.45,47.15,263,48,750.0,750.0,0,0,,0.0,1844.16,FALSE,0.0,Portfolio forecast WAPE was 80.75% against realized demand. Lost 314 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,5,Team 02,Balanced S&OP,Sponsorship Growth,591.68,591.68,306,306,306,298,293,0,37,42048.0,31429.05,10618.95,94660.18,5000.0,0.4733,285.68,0.4828,0.0198,265.57,78.26,391,114,2500.0,2500.0,0,0,,110.0,4833.48,FALSE,6.87,"Portfolio forecast WAPE was 48.28% against realized demand. Lost 293 sales units across the portfolio. Carried 37 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,5,Team 03,Premium quality,Engineering Challenger,452.64,452.64,208,212,212,210,242,0,17,40804.4,22497.79,18306.61,123333.95,0.0,0.4472,244.64,0.5405,0.005,47.25,65.03,326,94,1250.0,1250.0,0,0,,0.0,3899.12,FALSE,7.18,Portfolio forecast WAPE was 54.05% against realized demand. Lost 242 sales units across the portfolio. Carried 17 backlog units into next round.
calibrated,19,Premium Expansion,5,Team 04,Innovation leap,Low-Cost Volume,374.39,374.39,230,225,225,222,163,64,23,23517.9,17749.64,5768.26,71222.41,35000.0,0.5436,144.39,0.3943,0.0402,401.2,45.64,493,127,0.0,0.0,0,0,,770.0,13232.75,TRUE,0.0,"Portfolio forecast WAPE was 39.43% against realized demand. Lost 163 sales units across the portfolio. Carried 23 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,5,Team 05,Aggressive growth,Community / Club,522.98,522.98,360,305,305,320,203,16,65,38096.64,34968.64,3128.0,86471.33,50000.0,0.5424,162.98,0.3116,0.0205,300.54,62.37,489,406,4000.0,4000.0,0,0,,1100.0,20757.85,TRUE,10.32,"Portfolio forecast WAPE was 31.16% against realized demand. Lost 203 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,5,Team 06,Low-cost volume,Premium Quality,456.84,456.84,263,244,244,242,214,0,53,37067.36,28439.4,8627.96,70555.72,17500.0,0.4747,193.84,0.4243,0.005,54.45,63.71,383,177,1500.0,1500.0,0,0,,385.0,8758.05,TRUE,4.28,"Portfolio forecast WAPE was 42.43% against realized demand. Lost 214 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,6,Team 01,Cash conservative,Premium Quality,465.8,465.8,81,119,119,117,348,0,5,20865.12,11202.38,9662.74,88396.15,0.0,0.2485,384.8,0.8261,0.005,26.32,45.25,263,31,750.0,750.0,0,0,,0.0,1220.16,FALSE,0.0,Portfolio forecast WAPE was 82.61% against realized demand. Lost 348 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,6,Team 02,Balanced S&OP,Sponsorship Growth,651.1,651.1,299,299,299,291,360,0,36,40802.0,31541.66,9260.34,104920.52,6000.0,0.4229,352.1,0.5408,0.0206,270.26,74.01,404,145,2500.0,2500.0,0,0,,132.0,6221.5,FALSE,0.0,"Portfolio forecast WAPE was 54.08% against realized demand. Lost 360 sales units across the portfolio. Carried 36 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,6,Team 03,Premium quality,Engineering Challenger,471.06,471.06,201,205,205,203,275,0,9,39284.56,22216.17,17068.39,140402.34,0.0,0.4159,270.06,0.5733,0.005,45.67,61.75,332,105,1250.0,1250.0,0,1,,0.0,4461.45,FALSE,0.0,Portfolio forecast WAPE was 57.33% against realized demand. Lost 275 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,19,Premium Expansion,6,Team 04,Innovation leap,Low-Cost Volume,478.85,478.85,219,214,214,231,248,0,22,25914.89,26147.35,-232.46,77989.95,42000.0,0.4603,259.85,0.5427,0.0404,423.29,42.29,506,127,9000.0,9000.0,0,1,,924.0,10079.52,TRUE,0.0,"Portfolio forecast WAPE was 54.27% against realized demand. Lost 248 sales units across the portfolio. Carried 22 backlog units into next round. Generated $1,555.94 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,6,Team 05,Aggressive growth,Community / Club,635.89,635.89,360,305,305,313,322,0,65,37411.2,35863.78,1547.42,98018.75,60000.0,0.4466,275.89,0.4339,0.0205,292.44,58.1,525,497,4000.0,4000.0,0,0,,1320.0,24133.65,TRUE,0.0,"Portfolio forecast WAPE was 43.39% against realized demand. Lost 322 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,6,Team 06,Low-cost volume,Premium Quality,477.29,477.29,252,234,234,232,247,0,50,35694.56,28216.42,7478.14,81533.86,21000.0,0.4375,225.29,0.472,0.0062,65.08,57.64,406,246,1500.0,1500.0,0,0,,462.0,11883.0,TRUE,0.0,"Portfolio forecast WAPE was 47.20% against realized demand. Lost 247 sales units across the portfolio. Carried 50 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,7,Team 01,Cash conservative,Premium Quality,608.17,608.17,78,114,114,112,495,0,5,19875.72,10920.2,8955.52,97351.67,0.0,0.1827,530.17,0.8717,0.005,25.2,43.35,263,15,750.0,750.0,0,0,,0.0,604.5,FALSE,0.0,Portfolio forecast WAPE was 87.17% against realized demand. Lost 495 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,7,Team 02,Balanced S&OP,Sponsorship Growth,861.57,861.57,289,289,289,281,579,0,35,39342.0,31342.08,7999.92,113920.44,7000.0,0.3131,572.57,0.6646,0.0219,276.99,69.3,417,179,2500.0,2500.0,0,0,,154.0,7776.82,FALSE,0.0,"Portfolio forecast WAPE was 66.46% against realized demand. Lost 579 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,7,Team 03,Premium quality,Engineering Challenger,298.66,298.66,105,107,107,106,201,0,0,18636.92,12807.36,5829.56,146231.9,0.0,0.3445,193.66,0.6484,0.005,23.85,31.66,338,207,1250.0,1250.0,0,1,,0.0,9006.57,FALSE,0.0,Portfolio forecast WAPE was 64.84% against realized demand. Lost 201 sales units across the portfolio.
calibrated,19,Premium Expansion,7,Team 04,Innovation leap,Low-Cost Volume,454.81,454.81,86,84,84,79,366,0,9,10119.9,8653.32,1466.58,86456.53,49000.0,0.1737,368.81,0.8109,0.0508,180.76,16.18,519,246,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1078.0,14845.62,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 81.09% against realized demand. Lost 366 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,7,Team 05,Aggressive growth,Community / Club,833.47,833.47,352,298,298,290,544,0,63,34863.36,36274.13,-1410.77,106607.98,70000.0,0.3228,481.47,0.5777,0.0214,279.61,53.12,561,595,4000.0,4000.0,0,0,,1540.0,29052.1,TRUE,0.0,"Portfolio forecast WAPE was 57.77% against realized demand. Lost 544 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,7,Team 06,Low-cost volume,Premium Quality,619.32,619.32,243,225,225,223,396,0,49,34158.08,28085.92,6072.16,91106.02,24500.0,0.3332,376.32,0.6076,0.0063,63.05,52.45,429,324,1500.0,1500.0,0,0,,539.0,15452.4,TRUE,0.0,"Portfolio forecast WAPE was 60.76% against realized demand. Lost 396 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,8,Team 01,Cash conservative,Premium Quality,717.76,717.76,78,114,108,106,611,0,5,18804.72,10774.01,8030.71,105382.38,0.0,0.1467,639.76,0.8913,0.005,23.85,41.06,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 89.13% against realized demand. Lost 611 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,8,Team 02,Balanced S&OP,Sponsorship Growth,1016.14,1016.14,289,289,289,281,734,0,35,39342.0,32008.79,7333.21,122253.65,8000.0,0.2673,727.14,0.7156,0.0219,276.99,67.21,430,202,2500.0,2500.0,0,0,,176.0,8968.92,FALSE,0.0,"Portfolio forecast WAPE was 71.56% against realized demand. Lost 734 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,8,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1682.0,-1682.0,144549.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,344,316,1250.0,1250.0,0,0,,0.0,14068.32,FALSE,6.27,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,19,Premium Expansion,8,Team 04,Innovation leap,Low-Cost Volume,505.48,505.48,86,84,84,80,425,0,9,10248.0,8895.49,1352.51,94809.04,56000.0,0.1555,419.48,0.8299,0.0408,147.05,15.79,532,242,0.0,0.0,0,0,,1232.0,15945.56,TRUE,0.0,"Portfolio forecast WAPE was 82.99% against realized demand. Lost 425 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,8,Team 05,Aggressive growth,Community / Club,980.55,980.55,352,298,298,290,689,0,63,34863.36,37260.02,-2396.66,114211.32,80000.0,0.2779,628.55,0.641,0.0214,279.61,49.92,597,684,4000.0,4000.0,0,0,,1760.0,33826.44,TRUE,0.0,"Portfolio forecast WAPE was 64.10% against realized demand. Lost 689 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,8,Team 06,Low-cost volume,Premium Quality,730.07,730.07,243,225,225,223,506,0,49,34158.08,28810.14,5347.94,99953.96,28000.0,0.2862,487.07,0.6672,0.0063,63.05,49.78,452,389,1500.0,1500.0,0,0,,616.0,18670.8,TRUE,0.0,"Portfolio forecast WAPE was 66.72% against realized demand. Lost 506 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,9,Team 01,Cash conservative,Premium Quality,675.61,675.61,78,114,93,91,584,0,5,16146.6,10131.31,6015.29,111397.67,0.0,0.1337,597.61,0.8845,0.005,20.48,35.36,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 88.45% against realized demand. Lost 584 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,9,Team 02,Balanced S&OP,Sponsorship Growth,955.8,955.8,289,289,289,281,673,0,35,39342.0,32676.59,6665.41,129919.06,9000.0,0.2836,666.8,0.6976,0.0219,276.99,65.24,443,225,2500.0,2500.0,0,0,,198.0,10201.5,FALSE,0.0,"Portfolio forecast WAPE was 69.76% against realized demand. Lost 673 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,9,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1682.0,-1682.0,142867.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350,316,1250.0,1250.0,0,0,,0.0,14390.64,FALSE,12.54,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,19,Premium Expansion,9,Team 04,Innovation leap,Low-Cost Volume,515.89,515.89,86,84,84,80,435,0,9,10248.0,18157.77,-7909.77,93899.27,63000.0,0.1524,429.89,0.8333,0.0368,132.65,15.41,545,238,9000.0,9000.0,0,0,,1386.0,17042.2,TRUE,0.0,"Portfolio forecast WAPE was 83.33% against realized demand. Lost 435 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,9,Team 05,Aggressive growth,Community / Club,1141.29,1141.29,352,298,298,289,822,0,63,34723.2,34295.62,427.58,124638.9,90000.0,0.2457,789.29,0.6916,0.0253,328.13,47.08,633,773,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Club Spin",1980.0,38730.72,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Club Spin Portfolio forecast WAPE was 69.16% against realized demand. Lost 822 sales units across the portfolio. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,9,Team 06,Low-cost volume,Premium Quality,686.39,686.39,243,225,225,223,463,0,49,34158.08,29510.11,4647.97,108101.93,31500.0,0.3032,443.39,0.646,0.0063,63.05,47.37,475,443,1500.0,1500.0,0,0,,693.0,21581.15,TRUE,0.0,"Portfolio forecast WAPE was 64.60% against realized demand. Lost 463 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,10,Team 01,Cash conservative,Premium Quality,716.06,716.06,78,114,93,91,624,0,5,16146.6,10326.61,5819.99,117217.66,0.0,0.1262,638.06,0.8911,0.005,20.48,35.36,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 89.11% against realized demand. Lost 624 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,10,Team 02,Balanced S&OP,Sponsorship Growth,1013.97,1013.97,289,289,289,281,731,0,35,39342.0,33340.17,6001.83,136920.89,10000.0,0.2679,724.97,0.715,0.0219,276.99,63.38,456,248,2500.0,2500.0,0,0,,220.0,11472.08,FALSE,0.0,"Portfolio forecast WAPE was 71.50% against realized demand. Lost 731 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,19,Premium Expansion,10,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1682.0,-1682.0,141185.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,356,316,1250.0,1250.0,0,0,,0.0,14712.96,FALSE,18.81,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,19,Premium Expansion,10,Team 04,Innovation leap,Low-Cost Volume,539.33,539.33,86,84,84,79,451,0,9,10119.9,9481.76,638.14,101537.41,70000.0,0.1465,453.33,0.8405,0.0508,180.76,15.05,558,234,0,0,1,1,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen",1540.0,18130.74,TRUE,0.0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 84.05% against realized demand. Lost 451 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,10,Team 05,Aggressive growth,Community / Club,1177.11,1177.11,360,305,305,297,877,0,65,35844.48,35873.6,-29.12,134609.78,100000.0,0.2395,817.11,0.6942,0.0227,303.08,45.59,669,855,0.0,0.0,0,0,,2200.0,43531.35,TRUE,0.0,"Portfolio forecast WAPE was 69.42% against realized demand. Lost 877 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,10,Team 06,Low-cost volume,Premium Quality,727.52,727.52,243,225,225,223,503,0,49,34158.08,30212.33,3945.75,115547.68,35000.0,0.2872,484.52,0.666,0.0063,63.05,45.18,498,497,1500.0,1500.0,0,0,,770.0,24583.3,TRUE,0.0,"Portfolio forecast WAPE was 66.60% against realized demand. Lost 503 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,11,Team 01,Cash conservative,Premium Quality,804.74,804.74,78,114,93,91,713,0,5,16146.6,10521.42,5625.18,122842.84,0.0,0.1124,726.74,0.9031,0.005,20.48,35.36,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 90.31% against realized demand. Lost 713 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,11,Team 02,Balanced S&OP,Sponsorship Growth,1140.71,1140.71,289,289,289,281,857,0,35,39342.0,34005.08,5336.92,143257.81,11000.0,0.239,851.71,0.7466,0.0219,276.99,61.62,469,271,2500.0,2500.0,0,0,,242.0,12785.39,TRUE,0.0,"Portfolio forecast WAPE was 74.66% against realized demand. Lost 857 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,11,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1682.0,-1682.0,139503.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,362,316,1250.0,1250.0,0,0,,0.0,15032.12,FALSE,25.08,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,19,Premium Expansion,11,Team 04,Innovation leap,Low-Cost Volume,573.52,573.52,86,84,84,80,493,0,9,10248.0,9723.93,524.07,109061.48,77000.0,0.1373,487.52,0.85,0.0408,147.05,14.71,571,230,0.0,0.0,0,0,,1694.0,19213.6,TRUE,0.0,"Portfolio forecast WAPE was 85.00% against realized demand. Lost 493 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,11,Team 05,Aggressive growth,Community / Club,1379.33,1379.33,360,305,305,297,1081,0,65,35844.48,40854.3,-5009.82,139599.96,110000.0,0.2056,1019.33,0.739,0.0216,288.5,43.26,705,946,4000.0,4000.0,0,0,,2420.0,48749.14,TRUE,0.0,"Portfolio forecast WAPE was 73.90% against realized demand. Lost 1081 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,11,Team 06,Low-cost volume,Premium Quality,817.71,817.71,243,225,225,223,593,0,49,34158.08,30909.51,3248.57,122296.25,38500.0,0.2573,574.71,0.7028,0.0063,63.05,43.19,521,551,1500.0,1500.0,0,0,,847.0,27671.74,TRUE,0.0,"Portfolio forecast WAPE was 70.28% against realized demand. Lost 593 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,12,Team 01,Cash conservative,Premium Quality,876.08,876.08,78,114,93,91,784,0,5,16146.6,10716.23,5430.37,128273.21,0.0,0.1033,798.08,0.911,0.005,20.48,35.36,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 91.10% against realized demand. Lost 784 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,19,Premium Expansion,12,Team 02,Balanced S&OP,Sponsorship Growth,1241.97,1241.97,289,289,289,281,959,0,35,39342.0,34671.78,4670.22,148928.03,12000.0,0.2201,952.97,0.7673,0.0219,276.99,59.96,482,294,2500.0,2500.0,0,0,,264.0,14139.18,TRUE,0.0,"Portfolio forecast WAPE was 76.73% against realized demand. Lost 959 sales units across the portfolio. Carried 35 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,12,Team 03,Premium quality,Engineering Challenger,0.0,0.0,0,0,0,0,0,0,0,0.0,1682.0,-1682.0,137821.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,368,316,1250.0,1250.0,0,0,,0.0,15354.44,FALSE,31.35,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,19,Premium Expansion,12,Team 04,Innovation leap,Low-Cost Volume,678.41,678.41,86,84,84,80,598,0,9,10248.0,18985.41,-8737.41,107324.07,84000.0,0.1164,592.41,0.8732,0.0368,132.65,14.38,584,226,9000.0,9000.0,0,0,,1848.0,20290.78,TRUE,0.0,"Portfolio forecast WAPE was 87.32% against realized demand. Lost 598 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,12,Team 05,Aggressive growth,Community / Club,1486.67,1486.67,360,305,305,296,1152,0,65,35704.32,37907.03,-2202.71,147397.25,120000.0,0.1954,1126.67,0.7578,0.0254,338.11,41.16,741,1037,0,0,1,1,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen",2640.0,54108.34,TRUE,0.0,"Launched Team 05 NextGen into slot C, replacing Team 05 NextGen Portfolio forecast WAPE was 75.78% against realized demand. Lost 1152 sales units across the portfolio. Carried 65 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,19,Premium Expansion,12,Team 06,Low-cost volume,Premium Quality,889.86,889.86,243,225,225,223,666,0,49,34158.08,31611.73,2546.35,128342.6,42000.0,0.2375,646.86,0.7269,0.0063,63.05,41.36,544,605,1500.0,1500.0,0,0,,924.0,30856.95,TRUE,0.0,"Portfolio forecast WAPE was 72.69% against realized demand. Lost 666 sales units across the portfolio. Carried 49 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,1,Team 01,Cash conservative,Premium Quality,144.57,144.57,151,164,164,144,0,18,0,25665.24,16068.55,9596.69,35180.69,0.0,0.9961,-6.43,0.0445,0.0065,42.51,62.36,263,96,750.0,750.0,0,0,,0.0,5804.08,FALSE,70.94,Portfolio forecast WAPE was 4.45% against realized demand.
calibrated,20,Unstable Market,1,Team 02,Balanced S&OP,Sponsorship Growth,208.53,208.53,315,315,315,206,0,98,0,29608.0,34531.82,-4923.82,25260.18,1000.0,0.9879,-106.47,0.5106,0.0308,285.57,92.92,339,5,2500.0,2500.0,0,0,,22.0,9434.02,FALSE,63.4,"Portfolio forecast WAPE was 51.06% against realized demand. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,1,Team 03,Premium quality,Engineering Challenger,144.28,144.28,180,184,184,143,0,39,0,25884.36,23373.89,2510.47,29654.47,0.0,0.9911,-35.72,0.2476,0.005,32.18,60.93,302,106,3000.0,3000.0,0,0,,0.0,8796.69,FALSE,63.09,Portfolio forecast WAPE was 24.76% against realized demand.
calibrated,20,Unstable Market,1,Team 04,Innovation leap,Low-Cost Volume,182.28,182.28,355,348,348,180,0,150,0,19533.15,36308.91,-16775.76,19456.24,7000.0,0.9875,-172.72,0.9476,0.0478,393.09,78.91,441,72,9000.0,9000.0,0,0,,154.0,14244.12,FALSE,46.99,"Portfolio forecast WAPE was 94.76% against realized demand. Used $7,000.00 of planned borrowing."
calibrated,20,Unstable Market,1,Team 05,Aggressive growth,Community / Club,204.3,204.3,383,325,300,203,0,86,1,25336.32,35849.33,-10513.01,22526.99,10000.0,0.9936,-178.7,0.8747,0.0284,256.8,86.96,345,0,4000.0,4000.0,0,0,,220.0,8466.15,FALSE,61.77,"Portfolio forecast WAPE was 87.47% against realized demand. Carried 1 backlog units into next round. Used $10,000.00 of planned borrowing."
calibrated,20,Unstable Market,1,Team 06,Low-cost volume,Premium Quality,146.03,146.03,263,244,244,145,0,95,0,22179.52,29956.86,-7777.34,21306.66,3500.0,0.9929,-116.97,0.801,0.0161,104.72,83.85,291,16,1500.0,1500.0,0,0,,77.0,10391.25,FALSE,69.55,"Portfolio forecast WAPE was 80.10% against realized demand. Used $3,500.00 of planned borrowing."
calibrated,20,Unstable Market,2,Team 01,Cash conservative,Premium Quality,222.64,222.64,151,164,96,112,101,0,9,19798.2,12243.43,7554.77,42735.46,0.0,0.5031,71.64,0.3218,0.005,25.19,36.5,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,58.31,Portfolio forecast WAPE was 32.18% against realized demand. Lost 101 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,20,Unstable Market,2,Team 02,Balanced S&OP,Sponsorship Growth,295.68,295.68,315,315,5,100,156,0,38,13198.0,17910.77,-4712.77,21547.41,2000.0,0.3382,-19.32,0.1914,0.0284,125.77,1.42,352,0,2500.0,2500.0,0,0,,44.0,300.0,FALSE,42.74,"Portfolio forecast WAPE was 19.14% against realized demand. Lost 156 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,20,Unstable Market,2,Team 03,Premium quality,Engineering Challenger,222.14,222.14,180,184,184,196,11,25,14,34866.72,23840.08,11026.64,40681.11,0.0,0.8823,42.14,0.1897,0.005,44.1,58.23,316,106,3000.0,3000.0,0,0,,0.0,7522.88,FALSE,65.0,Portfolio forecast WAPE was 18.97% against realized demand. Lost 11 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,20,Unstable Market,2,Team 04,Innovation leap,Low-Cost Volume,275.04,275.04,355,348,348,261,0,220,12,28236.6,37669.75,-9433.15,17023.09,14000.0,0.949,-79.96,0.4327,0.0468,552.75,76.65,454,55,9000.0,9000.0,0,0,,308.0,20239.0,TRUE,44.48,"Portfolio forecast WAPE was 43.27% against realized demand. Carried 12 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,2,Team 05,Aggressive growth,Community / Club,283.33,283.33,383,325,0,86,128,0,69,9429.12,21821.16,-12392.04,20134.95,20000.0,0.3025,-99.67,0.5125,0.0792,109.86,0.0,381,0,4000.0,4000.0,0,0,,440.0,3000.0,TRUE,33.56,"Portfolio forecast WAPE was 51.25% against realized demand. Lost 128 sales units across the portfolio. Carried 69 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,2,Team 06,Low-cost volume,Premium Quality,224.16,224.16,263,244,16,109,61,0,53,16735.84,16808.16,-72.32,24734.34,7000.0,0.4863,-38.84,0.1733,0.0141,69.36,5.1,314,0,1500.0,1500.0,0,0,,154.0,1050.0,TRUE,57.3,"Portfolio forecast WAPE was 17.33% against realized demand. Lost 61 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,20,Unstable Market,3,Team 01,Cash conservative,Premium Quality,246.17,246.17,151,164,134,132,113,0,9,23445.72,14719.23,8726.49,51461.95,0.0,0.5173,95.17,0.3866,0.005,29.71,50.95,263,0,750.0,750.0,0,0,,0.0,0.0,FALSE,46.18,Portfolio forecast WAPE was 38.66% against realized demand. Lost 113 sales units across the portfolio. Carried 9 backlog units into next round.
calibrated,20,Unstable Market,3,Team 02,Balanced S&OP,Sponsorship Growth,336.58,336.58,315,315,315,298,37,6,38,41932.0,35849.85,6082.15,28629.56,3000.0,0.7956,21.58,0.1642,0.028,375.45,86.3,365,25,2500.0,2500.0,0,0,,66.0,2051.67,FALSE,38.73,"Portfolio forecast WAPE was 16.42% against realized demand. Lost 37 sales units across the portfolio. Carried 38 backlog units into next round. Used $1,000.00 of planned borrowing."
