experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,17,Viral Demand,7,Team 05,Aggressive growth,Sponsorship Growth,1272.4,1272.4,356,330,330,320,953,0,64,46154.3,35514.17,10640.13,147740.4,21000.0,0.2391,916.4,0.7202,0.0257,369.75,71.12,464,242,750.0,750.0,0,0,,462.0,12108.84,TRUE,0.0,"Portfolio forecast WAPE was 72.02% against realized demand. Lost 953 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,7,Team 06,Low-cost volume,Low-Cost Volume,1069.33,1069.33,480,444,444,615,455,0,96,53209.2,40357.88,12851.32,28612.06,24500.0,0.5268,589.33,0.5511,0.0636,1760.66,63.61,698,639,1500.0,1500.0,0,0,,539.0,20103.69,TRUE,0.0,"Portfolio forecast WAPE was 55.11% against realized demand. Lost 455 sales units across the portfolio. Carried 96 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,8,Team 01,Cash conservative,Community / Club,1966.35,1966.35,87,142,116,113,1851,0,5,14420.76,9621.25,4799.51,83893.1,0.0,0.0573,1879.35,0.9558,0.0185,94.47,38.28,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 95.58% against realized demand. Lost 1851 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,17,Viral Demand,8,Team 02,Balanced S&OP,Engineering Challenger,1339.29,1339.29,184,184,184,182,1157,0,22,29988.0,22418.58,7569.42,115052.53,8000.0,0.1337,1155.29,0.8626,0.005,40.95,47.06,391,216,2500.0,2500.0,0,0,,176.0,9725.52,TRUE,0.0,"Portfolio forecast WAPE was 86.26% against realized demand. Lost 1157 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,8,Team 03,Premium quality,Premium Quality,0.0,0.0,0,0,0,0,0,0,0,0.0,3936.0,-3936.0,98476.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,361,260,3000.0,3000.0,0,0,,0.0,12170.6,FALSE,5.49,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,17,Viral Demand,8,Team 04,Innovation leap,Engineering Challenger,1109.42,1109.42,41,40,40,39,1075,0,4,4586.4,6173.84,-1587.44,130133.49,56000.0,0.0349,1068.42,0.963,0.0058,10.12,10.9,367,187,0.0,0.0,0,0,,1232.0,16242.78,TRUE,0.0,"Portfolio forecast WAPE was 96.30% against realized demand. Lost 1075 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,8,Team 05,Aggressive growth,Sponsorship Growth,1910.08,1910.08,356,330,330,320,1589,0,64,46154.3,36361.43,9792.87,160533.27,24000.0,0.1621,1554.08,0.8136,0.0257,369.75,68.75,480,275,750.0,750.0,0,0,,528.0,14019.75,TRUE,0.0,"Portfolio forecast WAPE was 81.36% against realized demand. Lost 1589 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,8,Team 06,Low-cost volume,Low-Cost Volume,1649.85,1649.85,480,444,444,415,1233,0,96,36571.04,40825.36,-4254.32,27857.74,28000.0,0.2377,1169.85,0.7091,0.0636,1186.91,60.33,736,757,1500.0,1500.0,0,0,,616.0,24116.67,TRUE,0.0,"Portfolio forecast WAPE was 70.91% against realized demand. Lost 1233 sales units across the portfolio. Carried 96 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,9,Team 01,Cash conservative,Community / Club,1673.86,1673.86,87,142,116,113,1559,0,5,14420.76,9812.18,4608.58,88501.68,0.0,0.0673,1586.86,0.948,0.0185,94.47,38.28,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 94.80% against realized demand. Lost 1559 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,17,Viral Demand,9,Team 02,Balanced S&OP,Engineering Challenger,1139.32,1139.32,184,184,184,182,957,0,22,29988.0,22861.1,7126.9,123179.43,9000.0,0.1567,955.32,0.8385,0.005,40.95,45.66,403,231,2500.0,2500.0,0,0,,198.0,10675.47,TRUE,0.0,"Portfolio forecast WAPE was 83.85% against realized demand. Lost 957 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,9,Team 03,Premium quality,Premium Quality,766.34,766.34,0,0,0,0,766,0,0,0.0,936.0,-936.0,97540.75,0.0,0.0,766.34,1.0,0.005,0.0,0.0,374,260,0,0,1,0,Launched Team 03 Premium quality Project into slot C,0.0,12448.8,FALSE,0.0,Launched Team 03 Premium quality Project into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 766 sales units across the portfolio.
calibrated,17,Viral Demand,9,Team 04,Innovation leap,Engineering Challenger,1026.85,1026.85,41,40,40,39,987,0,4,4586.4,15407.0,-10820.6,126312.89,63000.0,0.0378,985.85,0.9601,0.005,8.78,10.64,376,185,9000.0,9000.0,0,0,,1386.0,17384.65,TRUE,0.0,"Portfolio forecast WAPE was 96.01% against realized demand. Lost 987 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,9,Team 05,Aggressive growth,Sponsorship Growth,1626.56,1626.56,356,330,330,320,1305,0,64,46154.3,37208.43,8945.87,172479.14,27000.0,0.1893,1270.56,0.7811,0.0257,369.75,66.53,496,308,750.0,750.0,0,0,,594.0,15988.08,TRUE,0.0,"Portfolio forecast WAPE was 78.11% against realized demand. Lost 1305 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,9,Team 06,Low-cost volume,Low-Cost Volume,1720.06,1720.06,480,444,444,414,1268,0,96,36463.68,40390.83,-3927.15,27430.59,31500.0,0.2326,1240.06,0.7209,0.0662,1233.14,57.36,774,864,0,0,1,1,"Launched Team 06 Low-cost volume Project into slot C, replacing Flex Edge",693.0,27975.24,TRUE,0.0,"Launched Team 06 Low-cost volume Project into slot C, replacing Flex Edge Portfolio forecast WAPE was 72.09% against realized demand. Lost 1268 sales units across the portfolio. Carried 96 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,10,Team 01,Cash conservative,Community / Club,1317.65,1317.65,87,142,116,113,1203,0,5,14420.76,10002.71,4418.05,92919.73,0.0,0.0854,1230.65,0.934,0.0185,94.47,38.28,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 93.40% against realized demand. Lost 1203 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,17,Viral Demand,10,Team 02,Balanced S&OP,Engineering Challenger,1452.79,1452.79,184,184,184,182,1269,0,22,29988.0,20802.79,9185.21,133364.64,10000.0,0.1234,1268.79,0.8733,0.0051,40.95,44.34,415,246,0,0,1,0,Launched Team 02 Balanced S&OP Project into slot C,220.0,11652.42,TRUE,0.0,"Launched Team 02 Balanced S&OP Project into slot C Portfolio forecast WAPE was 87.33% against realized demand. Lost 1269 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,10,Team 03,Premium quality,Premium Quality,625.51,625.51,36,37,37,36,586,0,3,5365.44,5540.42,-174.98,97365.77,0.0,0.0576,589.51,0.9424,0.005,8.1,9.56,387,223,0.0,0.0,0,0,,0.0,10915.85,FALSE,0.0,Portfolio forecast WAPE was 94.24% against realized demand. Lost 586 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,17,Viral Demand,10,Team 04,Innovation leap,Engineering Challenger,799.2,799.2,41,40,40,39,756,0,4,4586.4,6660.77,-2074.37,131238.52,70000.0,0.0488,758.2,0.9487,0.0158,27.67,10.39,385,183,0,0,1,1,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project",1540.0,18524.55,TRUE,0.0,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project Portfolio forecast WAPE was 94.87% against realized demand. Lost 756 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,10,Team 05,Aggressive growth,Sponsorship Growth,1280.62,1280.62,356,330,330,320,959,0,64,46154.3,38051.8,8102.5,183581.64,30000.0,0.238,924.62,0.722,0.0257,369.75,64.45,512,341,750.0,750.0,0,0,,660.0,18010.42,TRUE,0.0,"Portfolio forecast WAPE was 72.20% against realized demand. Lost 959 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,10,Team 06,Low-cost volume,Low-Cost Volume,1325.22,1325.22,489,453,453,423,899,0,98,37429.92,42038.4,-4608.48,26322.11,35000.0,0.2976,836.22,0.631,0.0638,1213.95,55.79,812,962,0.0,0.0,0,0,,770.0,31714.62,TRUE,0.0,"Portfolio forecast WAPE was 63.10% against realized demand. Lost 899 sales units across the portfolio. Carried 98 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,11,Team 01,Cash conservative,Community / Club,1440.75,1440.75,87,142,116,113,1327,0,5,14420.76,10193.24,4227.52,97147.25,0.0,0.0782,1353.75,0.9396,0.0185,94.47,38.28,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 93.96% against realized demand. Lost 1327 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,17,Viral Demand,11,Team 02,Balanced S&OP,Engineering Challenger,1635.57,1635.57,229,229,229,226,1403,0,27,34916.0,25956.04,8959.96,143324.6,11000.0,0.1363,1406.57,0.86,0.0054,54.4,53.63,427,216,0.0,0.0,0,0,,242.0,10758.72,FALSE,0.0,"Portfolio forecast WAPE was 86.00% against realized demand. Lost 1403 sales units across the portfolio. Carried 27 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,17,Viral Demand,11,Team 03,Premium quality,Premium Quality,741.66,741.66,36,37,37,36,705,0,3,5365.44,8625.15,-3259.71,94106.06,0.0,0.0483,705.66,0.9515,0.005,8.1,9.25,400,223,3000.0,3000.0,0,0,,0.0,11152.23,FALSE,0.0,Portfolio forecast WAPE was 95.15% against realized demand. Lost 705 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,17,Viral Demand,11,Team 04,Innovation leap,Engineering Challenger,824.74,824.74,41,40,40,39,785,0,4,4586.4,6877.7,-2291.3,135947.22,77000.0,0.0471,783.74,0.9503,0.0058,10.12,10.15,394,181,0.0,0.0,0,0,,1694.0,19660.61,TRUE,0.0,"Portfolio forecast WAPE was 95.03% against realized demand. Lost 785 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,11,Team 05,Aggressive growth,Sponsorship Growth,1401.71,1401.71,356,330,330,320,1080,0,64,46154.3,38893.02,7261.28,193842.92,33000.0,0.2183,1045.71,0.746,0.0257,369.75,62.5,528,374,750.0,750.0,0,0,,726.0,20089.52,TRUE,0.0,"Portfolio forecast WAPE was 74.60% against realized demand. Lost 1080 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,11,Team 06,Low-cost volume,Low-Cost Volume,1490.57,1490.57,489,453,453,422,1013,0,98,37322.56,43095.42,-5772.86,24049.25,38500.0,0.275,1001.57,0.6719,0.0663,1259.29,53.29,850,1060,0,0,1,1,"Launched Team 06 Low-cost volume Project into slot C, replacing Team 06 Low-cost volume Project",847.0,35571.6,TRUE,0.0,"Launched Team 06 Low-cost volume Project into slot C, replacing Team 06 Low-cost volume Project Portfolio forecast WAPE was 67.19% against realized demand. Lost 1013 sales units across the portfolio. Carried 98 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,12,Team 01,Cash conservative,Community / Club,1929.36,1929.36,87,142,116,113,1815,0,5,14420.76,10383.3,4037.46,101184.71,0.0,0.0584,1842.36,0.9549,0.0185,94.47,38.28,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 95.49% against realized demand. Lost 1815 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,17,Viral Demand,12,Team 02,Balanced S&OP,Engineering Challenger,2266.76,2266.76,229,229,229,226,2039,0,27,34916.0,28999.11,5916.89,150241.49,12000.0,0.0985,2037.76,0.899,0.005,50.85,52.16,439,234,2500.0,2500.0,0,0,,264.0,11878.38,TRUE,0.0,"Portfolio forecast WAPE was 89.90% against realized demand. Lost 2039 sales units across the portfolio. Carried 27 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,12,Team 03,Premium quality,Premium Quality,992.14,992.14,36,37,37,36,953,0,3,5365.44,5710.62,-345.18,93760.88,0.0,0.0363,956.14,0.9637,0.005,8.1,8.96,413,223,0,0,1,1,"Launched Team 03 Premium quality Project into slot C, replacing Team 03 Premium quality Project",0.0,11390.84,FALSE,0.0,"Launched Team 03 Premium quality Project into slot C, replacing Team 03 Premium quality Project Portfolio forecast WAPE was 96.37% against realized demand. Lost 953 sales units across the portfolio. Carried 3 backlog units into next round."
calibrated,17,Viral Demand,12,Team 04,Innovation leap,Engineering Challenger,1183.07,1183.07,41,40,40,39,1140,0,4,4586.4,7130.13,-2543.73,140403.49,84000.0,0.033,1142.07,0.9653,0.0158,27.67,9.93,403,179,0,0,1,1,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project",1848.0,20792.83,TRUE,0.0,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project Portfolio forecast WAPE was 96.53% against realized demand. Lost 1140 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,12,Team 05,Aggressive growth,Sponsorship Growth,1878.53,1878.53,356,330,330,320,1557,0,64,46154.3,39740.02,6414.28,203257.2,36000.0,0.1647,1522.53,0.8105,0.0257,369.75,60.66,544,407,750.0,750.0,0,0,,792.0,22229.45,TRUE,0.0,"Portfolio forecast WAPE was 81.05% against realized demand. Lost 1557 sales units across the portfolio. Carried 64 backlog units into next round. Used $3,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,17,Viral Demand,12,Team 06,Low-cost volume,Low-Cost Volume,1951.14,1951.14,489,453,453,423,1526,0,98,37429.92,44087.13,-6657.21,20892.04,42000.0,0.2064,1462.14,0.7494,0.0638,1213.95,51.01,888,1169,0.0,0.0,0,0,,924.0,39861.99,TRUE,0.0,"Portfolio forecast WAPE was 74.94% against realized demand. Lost 1526 sales units across the portfolio. Carried 98 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,1,Team 01,Cash conservative,Community / Club,198.43,198.43,207,225,225,182,3,35,12,23851.68,18101.62,5750.06,28790.06,0.0,0.9172,-8.57,0.2315,0.025,203.06,74.26,303,75,750.0,750.0,0,0,,0.0,5421.58,FALSE,60.35,Portfolio forecast WAPE was 23.15% against realized demand. Lost 3 sales units across the portfolio. Carried 12 backlog units into next round.
calibrated,18,Cash Crunch,1,Team 02,Balanced S&OP,Engineering Challenger,137.56,137.56,200,200,200,137,0,61,0,22898.0,25150.48,-2252.48,25891.52,1000.0,0.9959,-62.44,0.4539,0.0065,38.82,65.15,307,90,2500.0,2500.0,0,0,,22.0,10236.76,FALSE,62.65,"Portfolio forecast WAPE was 45.39% against realized demand. Used $1,000.00 of planned borrowing."
calibrated,18,Cash Crunch,1,Team 03,Premium quality,Premium Quality,133.15,133.15,180,184,184,132,0,50,0,24906.96,25386.94,-479.98,25104.02,0.0,0.9914,-46.85,0.3519,0.005,29.7,68.15,270,76,3000.0,3000.0,0,0,,0.0,9538.44,FALSE,70.77,Portfolio forecast WAPE was 35.19% against realized demand.
calibrated,18,Cash Crunch,1,Team 04,Innovation leap,Engineering Challenger,136.4,136.4,180,176,176,135,0,39,0,23730.0,28484.44,-4754.44,29389.56,7000.0,0.9897,-43.6,0.3196,0.005,30.37,57.89,304,114,9000.0,9000.0,0,0,,154.0,10332.98,FALSE,62.75,"Portfolio forecast WAPE was 31.96% against realized demand. Used $7,000.00 of planned borrowing."
calibrated,18,Cash Crunch,1,Team 05,Aggressive growth,Sponsorship Growth,197.23,197.23,439,372,320,196,0,111,0,26958.72,47208.05,-20249.33,18934.67,10000.0,0.9938,-241.77,1.2258,0.035,308.33,86.96,368,0,4000.0,4000.0,0,0,,220.0,12797.19,FALSE,62.95,"Portfolio forecast WAPE was 122.58% against realized demand. Used $10,000.00 of planned borrowing."
calibrated,18,Cash Crunch,1,Team 06,Low-cost volume,Low-Cost Volume,160.24,160.24,521,482,420,159,0,229,0,14432.88,41462.43,-27029.55,5702.45,3500.0,0.9923,-360.76,2.2514,0.0714,514.54,89.36,470,0,1500.0,1500.0,0,0,,77.0,16993.32,FALSE,44.25,"Portfolio forecast WAPE was 225.14% against realized demand. Used $3,500.00 of planned borrowing."
calibrated,18,Cash Crunch,2,Team 01,Cash conservative,Community / Club,212.06,212.06,207,225,75,107,103,0,12,13041.72,11100.17,1941.55,30731.61,0.0,0.4776,5.06,0.3611,0.0232,115.95,24.75,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,45.43,Portfolio forecast WAPE was 36.11% against realized demand. Lost 103 sales units across the portfolio. Carried 12 backlog units into next round.
calibrated,18,Cash Crunch,2,Team 02,Balanced S&OP,Engineering Challenger,157.29,157.29,200,200,90,136,0,13,21,22259.0,18962.09,3296.91,30188.43,2000.0,0.8646,-42.71,0.2715,0.005,30.61,28.21,319,0,2500.0,2500.0,0,0,,44.0,1708.43,FALSE,64.58,"Portfolio forecast WAPE was 27.15% against realized demand. Carried 21 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,18,Cash Crunch,2,Team 03,Premium quality,Premium Quality,151.87,151.87,180,184,184,151,0,81,0,28600.56,25997.6,2602.96,27706.98,0.0,0.9943,-28.13,0.1852,0.005,33.97,65.02,283,76,3000.0,3000.0,0,0,,0.0,13339.21,FALSE,75.58,Portfolio forecast WAPE was 18.52% against realized demand.
calibrated,18,Cash Crunch,2,Team 04,Innovation leap,Engineering Challenger,155.77,155.77,180,176,176,155,0,58,0,27116.25,29104.12,-1987.87,34401.69,14000.0,0.9951,-24.23,0.1555,0.005,34.87,56.23,313,105,9000.0,9000.0,0,0,,308.0,13208.22,TRUE,66.82,"Portfolio forecast WAPE was 15.55% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,2,Team 05,Aggressive growth,Sponsorship Growth,208.88,208.88,439,372,0,111,17,0,79,14305.92,28354.29,-14048.37,14886.3,20000.0,0.5314,-230.12,1.1017,0.0989,161.93,0.0,406,0,4000.0,4000.0,0,0,,440.0,3000.0,TRUE,43.72,"Portfolio forecast WAPE was 110.17% against realized demand. Lost 17 sales units across the portfolio. Carried 79 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,2,Team 06,Low-cost volume,Low-Cost Volume,178.14,178.14,521,482,0,146,0,83,30,12836.56,23006.25,-10169.69,0.0,7967.24,0.8196,-342.86,1.9247,0.2107,464.29,0.0,508,0,1500.0,1500.0,0,0,,154.0,1195.09,TRUE,18.08,"Portfolio forecast WAPE was 192.47% against realized demand. Carried 30 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $967.24 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,3,Team 01,Cash conservative,Community / Club,256.16,256.16,207,225,184,179,76,0,12,22860.24,16488.43,6371.81,37103.42,0.0,0.6675,49.16,0.278,0.0232,186.94,60.73,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,36.97,Portfolio forecast WAPE was 27.80% against realized demand. Lost 76 sales units across the portfolio. Carried 12 backlog units into next round.
calibrated,18,Cash Crunch,3,Team 02,Balanced S&OP,Engineering Challenger,184.44,184.44,200,200,200,193,0,18,11,31872.0,25765.22,6106.78,37295.21,3000.0,0.9394,-15.56,0.0844,0.005,43.42,60.42,331,16,2500.0,2500.0,0,0,,66.0,3080.95,FALSE,68.2,"Portfolio forecast WAPE was 8.44% against realized demand. Carried 11 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,18,Cash Crunch,3,Team 03,Premium quality,Premium Quality,179.19,179.19,180,184,184,178,0,85,0,34257.6,26449.04,7808.56,35515.54,0.0,0.9934,-0.81,0.2193,0.005,40.05,62.16,296,76,3000.0,3000.0,0,0,,0.0,14081.69,FALSE,80.38,Portfolio forecast WAPE was 21.93% against realized demand.
calibrated,18,Cash Crunch,3,Team 04,Innovation leap,Engineering Challenger,183.28,183.28,180,176,176,182,0,50,0,31413.9,29565.05,1848.85,43250.54,21000.0,0.993,3.28,0.0248,0.005,40.95,54.66,322,96,9000.0,9000.0,0,0,,462.0,13180.44,TRUE,70.87,"Portfolio forecast WAPE was 2.48% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,3,Team 05,Aggressive growth,Sponsorship Growth,242.75,242.75,439,372,372,300,0,58,20,41932.8,52391.32,-10458.52,14427.78,30000.0,0.9324,-196.25,0.8084,0.0322,432.07,83.78,444,112,4000.0,4000.0,0,0,,660.0,15361.59,TRUE,42.92,"Portfolio forecast WAPE was 80.84% against realized demand. Carried 20 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,3,Team 06,Low-cost volume,Low-Cost Volume,183.17,183.17,521,482,0,83,25,0,104,6912.4,23506.01,-16593.61,0.0,24560.85,0.3894,-337.83,1.8444,0.2087,258.99,0.0,546,0,1500.0,1500.0,0,0,,252.28,3684.13,TRUE,0.0,"Portfolio forecast WAPE was 184.44% against realized demand. Lost 25 sales units across the portfolio. Carried 104 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $13,093.61 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,4,Team 01,Cash conservative,Community / Club,225.07,225.07,201,219,184,175,49,4,12,22580.76,16672.17,5908.59,43012.01,0.0,0.7382,24.07,0.2261,0.0236,184.25,60.73,303,0,750.0,750.0,0,0,,0.0,342.22,FALSE,31.03,Portfolio forecast WAPE was 22.61% against realized demand. Lost 49 sales units across the portfolio. Carried 12 backlog units into next round.
calibrated,18,Cash Crunch,4,Team 02,Balanced S&OP,Engineering Challenger,173.61,173.61,200,200,200,177,0,39,6,29488.0,26323.24,3164.76,41459.97,4000.0,0.9588,-26.39,0.152,0.005,39.82,58.31,343,32,2500.0,2500.0,0,0,,88.0,6292.6,FALSE,72.26,"Portfolio forecast WAPE was 15.20% against realized demand. Carried 6 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,18,Cash Crunch,4,Team 03,Premium quality,Premium Quality,169.74,169.74,180,184,184,169,0,98,0,32248.8,26945.4,5303.4,40818.94,0.0,0.9956,-10.26,0.1469,0.005,38.02,59.55,309,76,3000.0,3000.0,0,0,,0.0,15929.43,FALSE,85.21,Portfolio forecast WAPE was 14.69% against realized demand.
calibrated,18,Cash Crunch,4,Team 04,Innovation leap,Engineering Challenger,271.53,271.53,180,176,176,161,91,63,18,28091.7,21321.27,6770.43,57020.97,28000.0,0.5929,91.53,0.4659,0.0052,36.23,53.17,331,87,0,0,1,0,Launched Team 04 Innovation leap Project into slot C,616.0,15453.28,TRUE,61.67,"Launched Team 04 Innovation leap Project into slot C Portfolio forecast WAPE was 46.59% against realized demand. Lost 91 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,4,Team 05,Aggressive growth,Sponsorship Growth,235.5,235.5,439,372,372,254,0,163,0,35646.72,54055.32,-18408.6,6019.18,40000.0,0.9941,-203.5,0.8641,0.0304,343.46,77.18,482,224,4000.0,4000.0,0,0,,880.0,33191.06,TRUE,43.72,"Portfolio forecast WAPE was 86.41% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,4,Team 06,Low-cost volume,Low-Cost Volume,174.54,174.54,506,468,468,240,0,194,37,22305.36,46343.46,-24038.1,0.0,48598.95,0.8616,-331.46,1.899,0.0702,749.58,80.14,584,130,1500.0,1500.0,0,0,,617.34,25961.59,TRUE,0.0,"Portfolio forecast WAPE was 189.90% against realized demand. Carried 37 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $20,538.10 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,5,Team 01,Cash conservative,Community / Club,194.42,194.42,194,212,184,161,32,22,12,20832.48,16848.88,3983.6,46995.61,0.0,0.78,0.42,0.3087,0.0248,177.28,60.73,303,0,750.0,750.0,0,0,,0.0,1918.67,FALSE,26.55,Portfolio forecast WAPE was 30.87% against realized demand. Lost 32 sales units across the portfolio. Carried 12 backlog units into next round.
calibrated,18,Cash Crunch,5,Team 02,Balanced S&OP,Engineering Challenger,165.1,165.1,200,200,200,170,0,67,0,28340.0,26912.03,1427.97,43887.94,5000.0,0.9936,-34.9,0.2114,0.005,38.25,56.34,355,48,2500.0,2500.0,0,0,,110.0,10395.48,TRUE,76.31,"Portfolio forecast WAPE was 21.14% against realized demand. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,5,Team 03,Premium quality,Premium Quality,161.67,161.67,180,184,184,161,0,119,0,30736.8,27490.0,3246.8,44065.74,0.0,0.9959,-18.33,0.1511,0.005,36.23,57.14,322,76,3000.0,3000.0,0,0,,0.0,18821.43,FALSE,90.04,Portfolio forecast WAPE was 15.11% against realized demand.
calibrated,18,Cash Crunch,5,Team 04,Innovation leap,Engineering Challenger,256.34,256.34,221,216,216,190,61,86,22,30929.85,26458.64,4471.21,68492.18,35000.0,0.6926,35.34,0.3578,0.0071,62.71,63.53,340,38,0.0,0.0,0,0,,770.0,16955.85,TRUE,55.89,"Portfolio forecast WAPE was 35.78% against realized demand. Lost 61 sales units across the portfolio. Carried 22 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,18,Cash Crunch,5,Team 05,Aggressive growth,Sponsorship Growth,208.78,208.78,426,361,361,208,0,303,0,29147.52,54892.81,-25745.29,0.0,59726.11,0.9963,-217.22,1.0404,0.0313,287.65,69.42,520,347,4000.0,4000.0,0,0,,1100.0,57495.22,TRUE,44.44,"Portfolio forecast WAPE was 104.04% against realized demand. Used $10,000.00 of planned borrowing. Auto-borrowed $9,726.11 to cover a cash shortfall. Liquidity stress flagged this round."
