round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
3,Team 03,team_03_B,B,Axis Control,110,103.24,103,-6.76,6.76,-0.0615,0.0655,85,9,batch_085,Batch market 085
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
3,Team 04,team_04_A,A,Starter Pop,144,66.23,66,-77.77,77.77,-0.5401,1.1744,85,9,batch_085,Batch market 085
3,Team 04,team_04_B,B,Club Value,125,56.46,56,-68.54,68.54,-0.5483,1.2138,85,9,batch_085,Batch market 085
3,Team 04,team_04_C,C,Flex Edge,86,92.85,88,6.85,6.85,0.0796,0.0738,85,9,batch_085,Batch market 085
3,Team 05,team_05_A,A,Club Control,83,78.23,78,-4.77,4.77,-0.0575,0.061,85,9,batch_085,Batch market 085
3,Team 05,team_05_B,B,Court Starter,72,59.31,59,-12.69,12.69,-0.1762,0.2139,85,9,batch_085,Batch market 085
3,Team 05,team_05_C,C,Club Spin,52,110.21,54,58.21,58.21,1.1195,0.5282,85,9,batch_085,Batch market 085
3,Team 06,team_06_A,A,Elite Spin Pro,132,104.69,104,-27.31,27.31,-0.2069,0.2609,85,9,batch_085,Batch market 085
3,Team 06,team_06_B,B,Control Tour,146,76.84,76,-69.16,69.16,-0.4737,0.9,85,9,batch_085,Batch market 085
3,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
3,Team 07,team_07_A,A,Momentum Edge,108,102.13,102,-5.87,5.87,-0.0544,0.0575,85,9,batch_085,Batch market 085
3,Team 07,team_07_B,B,Rise Power,76,79.04,76,3.04,3.04,0.0401,0.0385,85,9,batch_085,Batch market 085
3,Team 07,team_07_C,C,Court Wave,99,70.34,70,-28.66,28.66,-0.2895,0.4074,85,9,batch_085,Batch market 085
3,Team 08,team_08_A,A,Vector X,119,75.93,109,-43.07,43.07,-0.3619,0.5673,85,9,batch_085,Batch market 085
3,Team 08,team_08_B,B,Axis Control,145,106.03,118,-38.97,38.97,-0.2688,0.3675,85,9,batch_085,Batch market 085
3,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
3,Team 09,team_09_A,A,Starter Pop,160,64.5,64,-95.5,95.5,-0.5969,1.4805,85,9,batch_085,Batch market 085
3,Team 09,team_09_B,B,Club Value,140,54.74,54,-85.26,85.26,-0.609,1.5577,85,9,batch_085,Batch market 085
3,Team 09,team_09_C,C,Flex Edge,95,88.24,88,-6.76,6.76,-0.0712,0.0767,85,9,batch_085,Batch market 085
4,Team 01,team_01_A,A,Elite Spin Pro,85,103.4,86,18.4,18.4,0.2165,0.178,85,9,batch_085,Batch market 085
4,Team 01,team_01_B,B,Control Tour,95,83.72,83,-11.28,11.28,-0.1188,0.1348,85,9,batch_085,Batch market 085
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
4,Team 02,team_02_A,A,Momentum Edge,158,92.25,92,-65.75,65.75,-0.4162,0.7128,85,9,batch_085,Batch market 085
4,Team 02,team_02_B,B,Rise Power,112,84.94,100,-27.06,27.06,-0.2416,0.3186,85,9,batch_085,Batch market 085
4,Team 02,team_02_C,C,Court Wave,145,71.25,71,-73.75,73.75,-0.5086,1.035,85,9,batch_085,Batch market 085
4,Team 03,team_03_A,A,Vector X,90,95.9,95,5.9,5.9,0.0656,0.0615,85,9,batch_085,Batch market 085
4,Team 03,team_03_B,B,Axis Control,110,96.67,96,-13.33,13.33,-0.1211,0.1378,85,9,batch_085,Batch market 085
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
4,Team 04,team_04_A,A,Starter Pop,144,72.91,72,-71.09,71.09,-0.4937,0.9749,85,9,batch_085,Batch market 085
4,Team 04,team_04_B,B,Club Value,115,49.95,49,-65.05,65.05,-0.5656,1.3022,85,9,batch_085,Batch market 085
4,Team 04,team_04_C,C,Team 04 NextGen,86,116.84,79,30.84,30.84,0.3586,0.2639,85,9,batch_085,Batch market 085
4,Team 05,team_05_A,A,Club Control,83,88.57,88,5.57,5.57,0.0671,0.0629,85,9,batch_085,Batch market 085
4,Team 05,team_05_B,B,Court Starter,66,56.5,56,-9.5,9.5,-0.1439,0.1681,85,9,batch_085,Batch market 085
4,Team 05,team_05_C,C,Club Spin,52,97.61,47,45.61,45.61,0.8772,0.4673,85,9,batch_085,Batch market 085
4,Team 06,team_06_A,A,Elite Spin Pro,132,105.56,105,-26.44,26.44,-0.2003,0.2505,85,9,batch_085,Batch market 085
4,Team 06,team_06_B,B,Control Tour,146,87.39,87,-58.61,58.61,-0.4014,0.6707,85,9,batch_085,Batch market 085
4,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
4,Team 07,team_07_A,A,Momentum Edge,108,94.66,94,-13.34,13.34,-0.1235,0.1409,85,9,batch_085,Batch market 085
4,Team 07,team_07_B,B,Rise Power,76,96.17,77,20.17,20.17,0.2654,0.2097,85,9,batch_085,Batch market 085
4,Team 07,team_07_C,C,Court Wave,99,84.75,84,-14.25,14.25,-0.1439,0.1681,85,9,batch_085,Batch market 085
4,Team 08,team_08_A,A,Vector X,119,91.97,92,-27.03,27.03,-0.2271,0.2939,85,9,batch_085,Batch market 085
4,Team 08,team_08_B,B,Axis Control,145,100.66,100,-44.34,44.34,-0.3058,0.4406,85,9,batch_085,Batch market 085
4,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,85,9,batch_085,Batch market 085
4,Team 09,team_09_A,A,Starter Pop,160,75.95,75,-84.05,84.05,-0.5253,1.1067,85,9,batch_085,Batch market 085
4,Team 09,team_09_B,B,Club Value,129,52.96,52,-76.04,76.04,-0.5895,1.4359,85,9,batch_085,Batch market 085
4,Team 09,team_09_C,C,Flex Edge,95,82.42,82,-12.58,12.58,-0.1325,0.1527,85,9,batch_085,Batch market 085
1,Team 01,team_01_A,A,Elite Spin Pro,85,112.55,86,27.55,27.55,0.3241,0.2448,86,5,batch_086,Batch market 086
1,Team 01,team_01_B,B,Control Tour,95,112.91,96,17.91,17.91,0.1885,0.1586,86,5,batch_086,Batch market 086
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
1,Team 02,team_02_A,A,Momentum Edge,158,105.57,105,-52.43,52.43,-0.3318,0.4966,86,5,batch_086,Batch market 086
1,Team 02,team_02_B,B,Rise Power,112,114.35,82,2.35,2.35,0.0209,0.0205,86,5,batch_086,Batch market 086
1,Team 02,team_02_C,C,Court Wave,145,95.94,95,-49.06,49.06,-0.3384,0.5114,86,5,batch_086,Batch market 086
1,Team 03,team_03_A,A,Vector X,90,122.65,89,32.65,32.65,0.3628,0.2662,86,5,batch_086,Batch market 086
1,Team 03,team_03_B,B,Axis Control,110,107.95,107,-2.05,2.05,-0.0186,0.019,86,5,batch_086,Batch market 086
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
1,Team 04,team_04_A,A,Starter Pop,144,102.06,102,-41.94,41.94,-0.2912,0.4109,86,5,batch_086,Batch market 086
1,Team 04,team_04_B,B,Club Value,125,66.93,66,-58.07,58.07,-0.4646,0.8677,86,5,batch_086,Batch market 086
1,Team 04,team_04_C,C,Flex Edge,86,100.38,79,14.38,14.38,0.1672,0.1432,86,5,batch_086,Batch market 086
1,Team 05,team_05_A,A,Club Control,83,126.03,87,43.03,43.03,0.5185,0.3414,86,5,batch_086,Batch market 086
1,Team 05,team_05_B,B,Court Starter,72,71.49,71,-0.51,0.51,-0.007,0.0071,86,5,batch_086,Batch market 086
1,Team 05,team_05_C,C,Club Spin,52,112.19,55,60.19,60.19,1.1575,0.5365,86,5,batch_086,Batch market 086
2,Team 01,team_01_A,A,Elite Spin Pro,85,135.86,86,50.86,50.86,0.5983,0.3743,86,5,batch_086,Batch market 086
2,Team 01,team_01_B,B,Control Tour,95,126.58,96,31.58,31.58,0.3324,0.2495,86,5,batch_086,Batch market 086
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
2,Team 02,team_02_A,A,Momentum Edge,158,120.67,11,-37.33,37.33,-0.2363,0.3094,86,5,batch_086,Batch market 086
2,Team 02,team_02_B,B,Rise Power,112,116.81,0,4.81,4.81,0.0429,0.0412,86,5,batch_086,Batch market 086
2,Team 02,team_02_C,C,Court Wave,145,79.69,12,-65.31,65.31,-0.4504,0.8195,86,5,batch_086,Batch market 086
2,Team 03,team_03_A,A,Vector X,90,137.96,89,47.96,47.96,0.5329,0.3476,86,5,batch_086,Batch market 086
2,Team 03,team_03_B,B,Axis Control,110,131.68,111,21.68,21.68,0.1971,0.1647,86,5,batch_086,Batch market 086
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
2,Team 04,team_04_A,A,Starter Pop,144,114.37,114,-29.63,29.63,-0.2058,0.2591,86,5,batch_086,Batch market 086
2,Team 04,team_04_B,B,Club Value,125,74.96,74,-50.04,50.04,-0.4003,0.6675,86,5,batch_086,Batch market 086
2,Team 04,team_04_C,C,Flex Edge,86,121.32,80,35.32,35.32,0.4107,0.2911,86,5,batch_086,Batch market 086
2,Team 05,team_05_A,A,Club Control,83,104.53,88,21.53,21.53,0.2594,0.206,86,5,batch_086,Batch market 086
2,Team 05,team_05_B,B,Court Starter,72,82.03,81,10.03,10.03,0.1394,0.1223,86,5,batch_086,Batch market 086
2,Team 05,team_05_C,C,Club Spin,52,149.53,55,97.53,97.53,1.8756,0.6522,86,5,batch_086,Batch market 086
3,Team 01,team_01_A,A,Elite Spin Pro,85,165.43,86,80.43,80.43,0.9462,0.4862,86,5,batch_086,Batch market 086
3,Team 01,team_01_B,B,Control Tour,95,115.22,96,20.22,20.22,0.2128,0.1755,86,5,batch_086,Batch market 086
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
3,Team 02,team_02_A,A,Momentum Edge,158,147.58,140,-10.42,10.42,-0.0659,0.0706,86,5,batch_086,Batch market 086
3,Team 02,team_02_B,B,Rise Power,112,111.39,99,-0.61,0.61,-0.0054,0.0055,86,5,batch_086,Batch market 086
3,Team 02,team_02_C,C,Court Wave,145,93.7,110,-51.3,51.3,-0.3538,0.5475,86,5,batch_086,Batch market 086
3,Team 03,team_03_A,A,Vector X,90,128.34,89,38.34,38.34,0.426,0.2988,86,5,batch_086,Batch market 086
3,Team 03,team_03_B,B,Axis Control,110,159.84,109,49.84,49.84,0.4531,0.3118,86,5,batch_086,Batch market 086
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
3,Team 04,team_04_A,A,Starter Pop,144,106.84,106,-37.16,37.16,-0.2581,0.3479,86,5,batch_086,Batch market 086
3,Team 04,team_04_B,B,Club Value,125,89.95,89,-35.05,35.05,-0.2804,0.3896,86,5,batch_086,Batch market 086
3,Team 04,team_04_C,C,Flex Edge,86,141.87,80,55.87,55.87,0.6496,0.3938,86,5,batch_086,Batch market 086
3,Team 05,team_05_A,A,Club Control,83,118.21,85,35.21,35.21,0.4242,0.2978,86,5,batch_086,Batch market 086
3,Team 05,team_05_B,B,Court Starter,72,92.55,74,20.55,20.55,0.2854,0.222,86,5,batch_086,Batch market 086
3,Team 05,team_05_C,C,Club Spin,52,169.08,53,117.08,117.08,2.2516,0.6925,86,5,batch_086,Batch market 086
4,Team 01,team_01_A,A,Elite Spin Pro,85,165.11,86,80.11,80.11,0.9425,0.4852,86,5,batch_086,Batch market 086
4,Team 01,team_01_B,B,Control Tour,95,141.12,96,46.12,46.12,0.4855,0.3268,86,5,batch_086,Batch market 086
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
4,Team 02,team_02_A,A,Momentum Edge,158,151.12,141,-6.88,6.88,-0.0436,0.0455,86,5,batch_086,Batch market 086
4,Team 02,team_02_B,B,Rise Power,112,134.78,100,22.78,22.78,0.2034,0.169,86,5,batch_086,Batch market 086
4,Team 02,team_02_C,C,Court Wave,145,112.15,112,-32.85,32.85,-0.2266,0.2929,86,5,batch_086,Batch market 086
4,Team 03,team_03_A,A,Vector X,90,154.33,89,64.33,64.33,0.7147,0.4168,86,5,batch_086,Batch market 086
4,Team 03,team_03_B,B,Axis Control,110,160.53,109,50.53,50.53,0.4594,0.3148,86,5,batch_086,Batch market 086
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,86,5,batch_086,Batch market 086
4,Team 04,team_04_A,A,Starter Pop,144,118.26,118,-25.74,25.74,-0.1788,0.2177,86,5,batch_086,Batch market 086
4,Team 04,team_04_B,B,Club Value,115,80.0,79,-35.0,35.0,-0.3044,0.4376,86,5,batch_086,Batch market 086
4,Team 04,team_04_C,C,Team 04 NextGen,86,170.96,79,84.96,84.96,0.988,0.497,86,5,batch_086,Batch market 086
4,Team 05,team_05_A,A,Club Control,83,145.45,74,62.45,62.45,0.7524,0.4294,86,5,batch_086,Batch market 086
4,Team 05,team_05_B,B,Court Starter,66,87.53,58,21.53,21.53,0.3262,0.246,86,5,batch_086,Batch market 086
4,Team 05,team_05_C,C,Club Spin,52,162.66,47,110.66,110.66,2.1281,0.6803,86,5,batch_086,Batch market 086
1,Team 01,team_01_A,A,Elite Spin Pro,85,54.68,54,-30.32,30.32,-0.3567,0.5544,87,9,batch_087,Batch market 087
1,Team 01,team_01_B,B,Control Tour,95,58.18,58,-36.82,36.82,-0.3876,0.6329,87,9,batch_087,Batch market 087
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
1,Team 02,team_02_A,A,Momentum Edge,158,59.95,59,-98.05,98.05,-0.6205,1.6354,87,9,batch_087,Batch market 087
1,Team 02,team_02_B,B,Rise Power,112,58.14,58,-53.86,53.86,-0.4809,0.9265,87,9,batch_087,Batch market 087
1,Team 02,team_02_C,C,Court Wave,145,57.53,57,-87.47,87.47,-0.6033,1.5206,87,9,batch_087,Batch market 087
1,Team 03,team_03_A,A,Vector X,90,59.11,59,-30.89,30.89,-0.3432,0.5225,87,9,batch_087,Batch market 087
1,Team 03,team_03_B,B,Axis Control,110,58.45,58,-51.55,51.55,-0.4686,0.8819,87,9,batch_087,Batch market 087
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
1,Team 04,team_04_A,A,Starter Pop,144,63.45,63,-80.55,80.55,-0.5594,1.2695,87,9,batch_087,Batch market 087
1,Team 04,team_04_B,B,Club Value,125,41.06,41,-83.94,83.94,-0.6715,2.0444,87,9,batch_087,Batch market 087
1,Team 04,team_04_C,C,Flex Edge,86,59.19,59,-26.81,26.81,-0.3117,0.4529,87,9,batch_087,Batch market 087
1,Team 05,team_05_A,A,Club Control,83,72.92,72,-10.08,10.08,-0.1215,0.1383,87,9,batch_087,Batch market 087
1,Team 05,team_05_B,B,Court Starter,72,43.08,43,-28.92,28.92,-0.4017,0.6713,87,9,batch_087,Batch market 087
1,Team 05,team_05_C,C,Club Spin,52,63.34,55,11.34,11.34,0.2181,0.1791,87,9,batch_087,Batch market 087
1,Team 06,team_06_A,A,Elite Spin Pro,132,54.35,54,-77.65,77.65,-0.5883,1.4288,87,9,batch_087,Batch market 087
1,Team 06,team_06_B,B,Control Tour,146,62.46,62,-83.54,83.54,-0.5722,1.3375,87,9,batch_087,Batch market 087
1,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
1,Team 07,team_07_A,A,Momentum Edge,108,56.33,56,-51.67,51.67,-0.4784,0.9173,87,9,batch_087,Batch market 087
1,Team 07,team_07_B,B,Rise Power,76,57.99,57,-18.01,18.01,-0.237,0.3106,87,9,batch_087,Batch market 087
1,Team 07,team_07_C,C,Court Wave,99,60.32,60,-38.68,38.68,-0.3907,0.6411,87,9,batch_087,Batch market 087
1,Team 08,team_08_A,A,Vector X,119,59.33,59,-59.67,59.67,-0.5014,1.0056,87,9,batch_087,Batch market 087
1,Team 08,team_08_B,B,Axis Control,145,61.75,61,-83.25,83.25,-0.5741,1.3481,87,9,batch_087,Batch market 087
1,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
1,Team 09,team_09_A,A,Starter Pop,160,62.15,62,-97.85,97.85,-0.6116,1.5745,87,9,batch_087,Batch market 087
1,Team 09,team_09_B,B,Club Value,140,40.71,40,-99.29,99.29,-0.7092,2.4388,87,9,batch_087,Batch market 087
1,Team 09,team_09_C,C,Flex Edge,95,56.53,56,-38.47,38.47,-0.405,0.6806,87,9,batch_087,Batch market 087
2,Team 01,team_01_A,A,Elite Spin Pro,85,68.37,68,-16.63,16.63,-0.1956,0.2432,87,9,batch_087,Batch market 087
2,Team 01,team_01_B,B,Control Tour,95,67.58,67,-27.42,27.42,-0.2886,0.4057,87,9,batch_087,Batch market 087
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
2,Team 02,team_02_A,A,Momentum Edge,158,76.4,57,-81.6,81.6,-0.5165,1.0681,87,9,batch_087,Batch market 087
2,Team 02,team_02_B,B,Rise Power,112,67.66,23,-44.34,44.34,-0.3959,0.6553,87,9,batch_087,Batch market 087
2,Team 02,team_02_C,C,Court Wave,145,53.81,49,-91.19,91.19,-0.6289,1.6946,87,9,batch_087,Batch market 087
2,Team 03,team_03_A,A,Vector X,90,68.6,68,-21.4,21.4,-0.2378,0.312,87,9,batch_087,Batch market 087
2,Team 03,team_03_B,B,Axis Control,110,73.51,73,-36.49,36.49,-0.3317,0.4964,87,9,batch_087,Batch market 087
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
2,Team 04,team_04_A,A,Starter Pop,144,72.92,72,-71.08,71.08,-0.4936,0.9747,87,9,batch_087,Batch market 087
2,Team 04,team_04_B,B,Club Value,125,47.17,47,-77.83,77.83,-0.6226,1.6498,87,9,batch_087,Batch market 087
2,Team 04,team_04_C,C,Flex Edge,86,73.31,73,-12.69,12.69,-0.1475,0.173,87,9,batch_087,Batch market 087
2,Team 05,team_05_A,A,Club Control,83,63.13,44,-19.87,19.87,-0.2394,0.3147,87,9,batch_087,Batch market 087
2,Team 05,team_05_B,B,Court Starter,72,51.52,51,-20.48,20.48,-0.2844,0.3975,87,9,batch_087,Batch market 087
2,Team 05,team_05_C,C,Club Spin,52,87.94,18,35.94,35.94,0.6912,0.4087,87,9,batch_087,Batch market 087
2,Team 06,team_06_A,A,Elite Spin Pro,132,67.98,66,-64.02,64.02,-0.485,0.9417,87,9,batch_087,Batch market 087
2,Team 06,team_06_B,B,Control Tour,146,72.23,72,-73.77,73.77,-0.5053,1.0214,87,9,batch_087,Batch market 087
2,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
2,Team 07,team_07_A,A,Momentum Edge,108,72.83,72,-35.17,35.17,-0.3256,0.4829,87,9,batch_087,Batch market 087
2,Team 07,team_07_B,B,Rise Power,76,69.41,69,-6.59,6.59,-0.0868,0.095,87,9,batch_087,Batch market 087
2,Team 07,team_07_C,C,Court Wave,99,55.85,55,-43.15,43.15,-0.4358,0.7725,87,9,batch_087,Batch market 087
2,Team 08,team_08_A,A,Vector X,119,68.64,68,-50.36,50.36,-0.4232,0.7338,87,9,batch_087,Batch market 087
2,Team 08,team_08_B,B,Axis Control,145,77.16,77,-67.84,67.84,-0.4679,0.8793,87,9,batch_087,Batch market 087
2,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
2,Team 09,team_09_A,A,Starter Pop,160,71.29,71,-88.71,88.71,-0.5544,1.2443,87,9,batch_087,Batch market 087
2,Team 09,team_09_B,B,Club Value,140,46.69,46,-93.31,93.31,-0.6665,1.9983,87,9,batch_087,Batch market 087
2,Team 09,team_09_C,C,Flex Edge,95,69.98,38,-25.02,25.02,-0.2633,0.3575,87,9,batch_087,Batch market 087
3,Team 01,team_01_A,A,Elite Spin Pro,85,91.49,91,6.49,6.49,0.0764,0.0709,87,9,batch_087,Batch market 087
3,Team 01,team_01_B,B,Control Tour,95,67.45,67,-27.55,27.55,-0.29,0.4085,87,9,batch_087,Batch market 087
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
3,Team 02,team_02_A,A,Momentum Edge,158,84.57,0,-73.43,73.43,-0.4647,0.8682,87,9,batch_087,Batch market 087
3,Team 02,team_02_B,B,Rise Power,112,56.35,0,-55.65,55.65,-0.4969,0.9877,87,9,batch_087,Batch market 087
3,Team 02,team_02_C,C,Court Wave,145,57.0,0,-88.0,88.0,-0.6069,1.5439,87,9,batch_087,Batch market 087
3,Team 03,team_03_A,A,Vector X,90,69.81,69,-20.19,20.19,-0.2243,0.2892,87,9,batch_087,Batch market 087
3,Team 03,team_03_B,B,Axis Control,110,96.64,96,-13.36,13.36,-0.1215,0.1383,87,9,batch_087,Batch market 087
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
3,Team 04,team_04_A,A,Starter Pop,144,73.73,73,-70.27,70.27,-0.488,0.9531,87,9,batch_087,Batch market 087
3,Team 04,team_04_B,B,Club Value,125,61.29,61,-63.71,63.71,-0.5097,1.0396,87,9,batch_087,Batch market 087
3,Team 04,team_04_C,C,Flex Edge,86,92.82,92,6.82,6.82,0.0793,0.0734,87,9,batch_087,Batch market 087
3,Team 05,team_05_A,A,Club Control,83,75.87,71,-7.13,7.13,-0.0859,0.0939,87,9,batch_087,Batch market 087
3,Team 05,team_05_B,B,Court Starter,72,61.8,61,-10.2,10.2,-0.1417,0.1651,87,9,batch_087,Batch market 087
3,Team 05,team_05_C,C,Club Spin,52,105.57,45,53.57,53.57,1.0302,0.5074,87,9,batch_087,Batch market 087
3,Team 06,team_06_A,A,Elite Spin Pro,132,91.05,92,-40.95,40.95,-0.3103,0.4498,87,9,batch_087,Batch market 087
3,Team 06,team_06_B,B,Control Tour,146,71.33,71,-74.67,74.67,-0.5114,1.0469,87,9,batch_087,Batch market 087
3,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
3,Team 07,team_07_A,A,Momentum Edge,108,95.36,95,-12.64,12.64,-0.1171,0.1326,87,9,batch_087,Batch market 087
3,Team 07,team_07_B,B,Rise Power,76,69.74,69,-6.26,6.26,-0.0824,0.0897,87,9,batch_087,Batch market 087
3,Team 07,team_07_C,C,Court Wave,99,70.39,70,-28.61,28.61,-0.289,0.4065,87,9,batch_087,Batch market 087
3,Team 08,team_08_A,A,Vector X,119,60.62,1,-58.38,58.38,-0.4906,0.9632,87,9,batch_087,Batch market 087
3,Team 08,team_08_B,B,Axis Control,145,94.92,16,-50.08,50.08,-0.3454,0.5276,87,9,batch_087,Batch market 087
3,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
3,Team 09,team_09_A,A,Starter Pop,160,71.32,71,-88.68,88.68,-0.5542,1.2433,87,9,batch_087,Batch market 087
3,Team 09,team_09_B,B,Club Value,140,60.08,60,-79.92,79.92,-0.5709,1.3303,87,9,batch_087,Batch market 087
3,Team 09,team_09_C,C,Flex Edge,95,87.82,89,-7.18,7.18,-0.0756,0.0817,87,9,batch_087,Batch market 087
4,Team 01,team_01_A,A,Elite Spin Pro,85,94.88,94,9.88,9.88,0.1162,0.1041,87,9,batch_087,Batch market 087
4,Team 01,team_01_B,B,Control Tour,95,84.8,84,-10.2,10.2,-0.1073,0.1202,87,9,batch_087,Batch market 087
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
4,Team 02,team_02_A,A,Momentum Edge,158,90.41,122,-67.59,67.59,-0.4278,0.7477,87,9,batch_087,Batch market 087
4,Team 02,team_02_B,B,Rise Power,112,72.46,99,-39.54,39.54,-0.353,0.5457,87,9,batch_087,Batch market 087
4,Team 02,team_02_C,C,Court Wave,145,73.12,92,-71.88,71.88,-0.4957,0.9831,87,9,batch_087,Batch market 087
4,Team 03,team_03_A,A,Vector X,90,86.96,86,-3.04,3.04,-0.0338,0.035,87,9,batch_087,Batch market 087
4,Team 03,team_03_B,B,Axis Control,110,100.1,100,-9.9,9.9,-0.09,0.0989,87,9,batch_087,Batch market 087
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
4,Team 04,team_04_A,A,Starter Pop,144,85.08,85,-58.92,58.92,-0.4092,0.6926,87,9,batch_087,Batch market 087
4,Team 04,team_04_B,B,Club Value,115,56.54,56,-58.46,58.46,-0.5084,1.034,87,9,batch_087,Batch market 087
4,Team 04,team_04_C,C,Team 04 NextGen,86,116.77,79,30.77,30.77,0.3578,0.2635,87,9,batch_087,Batch market 087
4,Team 05,team_05_A,A,Club Control,83,94.38,74,11.38,11.38,0.1371,0.1205,87,9,batch_087,Batch market 087
4,Team 05,team_05_B,B,Court Starter,66,60.24,60,-5.76,5.76,-0.0872,0.0955,87,9,batch_087,Batch market 087
4,Team 05,team_05_C,C,Club Spin,52,102.65,47,50.65,50.65,0.974,0.4934,87,9,batch_087,Batch market 087
4,Team 06,team_06_A,A,Elite Spin Pro,132,94.76,94,-37.24,37.24,-0.2821,0.393,87,9,batch_087,Batch market 087
4,Team 06,team_06_B,B,Control Tour,146,89.61,89,-56.39,56.39,-0.3863,0.6293,87,9,batch_087,Batch market 087
4,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
4,Team 07,team_07_A,A,Momentum Edge,108,97.58,97,-10.42,10.42,-0.0965,0.1068,87,9,batch_087,Batch market 087
4,Team 07,team_07_B,B,Rise Power,76,86.97,86,10.97,10.97,0.1443,0.1261,87,9,batch_087,Batch market 087
4,Team 07,team_07_C,C,Court Wave,99,87.76,87,-11.24,11.24,-0.1136,0.1281,87,9,batch_087,Batch market 087
4,Team 08,team_08_A,A,Vector X,119,79.78,102,-39.22,39.22,-0.3296,0.4917,87,9,batch_087,Batch market 087
4,Team 08,team_08_B,B,Axis Control,145,99.81,129,-45.19,45.19,-0.3117,0.4528,87,9,batch_087,Batch market 087
4,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,87,9,batch_087,Batch market 087
4,Team 09,team_09_A,A,Starter Pop,160,86.23,86,-73.77,73.77,-0.4611,0.8556,87,9,batch_087,Batch market 087
4,Team 09,team_09_B,B,Club Value,129,59.32,59,-69.68,69.68,-0.5402,1.1748,87,9,batch_087,Batch market 087
4,Team 09,team_09_C,C,Flex Edge,95,89.82,90,-5.18,5.18,-0.0545,0.0577,87,9,batch_087,Batch market 087
